,timestamp,vehicle_speed,instantaneous_mpg
0,1362667186.639,0.0,0.0
1,1362667186.64,0.0,0.0
2,1362667186.652,0.0,0.0
3,1362667186.652,0.0,0.0
4,1362667186.652,0.0,0.0
5,1362667186.654,0.0,0.0
6,1362667186.695,0.0,0.0
7,1362667186.698,0.0,0.0
8,1362667186.699,0.0,0.0
9,1362667186.698,0.0,0.0
10,1362667186.7,0.0,0.0
11,1362667186.703,0.0,0.0
12,1362667186.704,0.0,0.0
13,1362667186.704,0.0,0.0
14,1362667186.706,0.0,0.0
15,1362667186.709,0.0,0.0
16,1362667186.709,0.0,0.0
17,1362667186.721,0.0,0.0
18,1362667186.725,0.0,0.0
19,1362667186.723,0.0,0.0
20,1362667186.739,0.0,0.0
21,1362667186.74,0.0,0.0
22,1362667186.742,0.0,0.0
23,1362667186.752,0.0,0.0
24,1362667186.752,0.0,0.0
25,1362667186.765,0.0,0.0
26,1362667186.765,0.0,0.0
27,1362667186.769,0.0,0.0
28,1362667186.77,0.0,0.0
29,1362667186.781,0.0,0.0
30,1362667186.782,0.0,0.0
31,1362667186.787,0.0,0.0
32,1362667186.788,0.0,0.0
33,1362667186.826,0.0,0.0
34,1362667186.826,0.0,0.0
35,1362667186.828,0.0,0.0
36,1362667186.828,0.0,0.0
37,1362667186.831,0.0,0.0
38,1362667186.831,0.0,0.0
39,1362667186.832,0.0,0.0
40,1362667186.835,0.0,0.0
41,1362667186.836,0.0,0.0
42,1362667186.856,0.0,0.0
43,1362667186.869,0.0,0.0
44,1362667186.87,0.0,0.0
45,1362667186.872,0.0,0.0
46,1362667186.873,0.0,0.0
47,1362667186.875,0.0,0.0
48,1362667186.876,0.0,0.0
49,1362667186.877,0.0,0.0
50,1362667186.88,0.0,0.0
51,1362667186.883,0.0,0.0
52,1362667186.884,0.0,0.0
53,1362667186.885,0.0,0.0
54,1362667186.905,0.0,0.0
55,1362667186.906,0.0,0.0
56,1362667186.908,0.0,0.0
57,1362667186.91,0.0,0.0
58,1362667186.913,0.0,0.0
59,1362667186.913,0.0,0.0
60,1362667186.918,0.0,0.0
61,1362667186.924,0.0,0.0
62,1362667186.925,0.0,0.0
63,1362667186.925,0.0,0.0
64,1362667186.96,0.0,0.0
65,1362667186.962,0.0,0.0
66,1362667186.962,0.0,0.0
67,1362667186.963,0.0,0.0
68,1362667186.966,0.0,0.0
69,1362667186.967,0.0,0.0
70,1362667186.975,0.0,0.0
71,1362667186.978,0.0,0.0
72,1362667187.01,0.0,0.0
73,1362667187.01,0.0,0.0
74,1362667187.01,0.0,0.0
75,1362667187.046,0.0,0.0
76,1362667187.046,0.0,0.0
77,1362667187.046,0.0,0.0
78,1362667187.051,0.0,0.0
79,1362667187.049,0.0,0.0
80,1362667187.054,0.0,0.0
81,1362667187.053,0.0,0.0
82,1362667187.057,0.0,0.0
83,1362667187.058,0.0,0.0
84,1362667187.091,0.0,0.0
85,1362667187.094,0.0,0.0
86,1362667187.096,0.0,0.0
87,1362667187.098,0.0,0.0
88,1362667187.099,0.0,0.0
89,1362667187.101,0.0,0.0
90,1362667187.102,0.0,0.0
91,1362667187.103,0.0,0.0
92,1362667187.104,0.0,0.0
93,1362667187.105,0.0,0.0
94,1362667187.106,0.0,0.0
95,1362667187.111,0.0,0.0
96,1362667187.111,0.0,0.0
97,1362667187.144,0.0,0.0
98,1362667187.145,0.0,0.0
99,1362667187.147,0.0,0.0
100,1362667187.147,0.0,0.0
101,1362667187.149,0.0,0.0
102,1362667187.15,0.0,0.0
103,1362667187.151,0.0,0.0
104,1362667187.152,0.0,0.0
105,1362667187.156,0.0,0.0
106,1362667187.157,0.0,0.0
107,1362667187.158,0.0,0.0
108,1362667187.165,0.0,0.0
109,1362667187.166,0.0,0.0
110,1362667187.201,0.0,0.0
111,1362667187.201,0.0,0.0
112,1362667187.204,0.0,0.0
113,1362667187.204,0.0,0.0
114,1362667187.206,0.0,0.0
115,1362667187.208,0.0,0.0
116,1362667187.209,0.0,0.0
117,1362667187.21,0.0,0.0
118,1362667187.212,0.0,0.0
119,1362667187.218,0.0,0.0
120,1362667187.247,0.0,0.0
121,1362667187.25,0.0,0.0
122,1362667187.251,0.0,0.0
123,1362667187.252,0.0,0.0
124,1362667187.254,0.0,0.0
125,1362667187.255,0.0,0.0
126,1362667187.29,0.0,0.0
127,1362667187.29,0.0,0.0
128,1362667187.29,0.0,0.0
129,1362667187.294,0.0,0.0
130,1362667187.294,0.0,0.0
131,1362667187.297,0.0,0.0
132,1362667187.298,0.0,0.0
133,1362667187.298,0.0,0.0
134,1362667187.299,0.0,0.0
135,1362667187.302,0.0,0.0
136,1362667187.336,0.0,0.0
137,1362667187.336,0.0,0.0
138,1362667187.337,0.0,0.0
139,1362667187.339,0.0,0.0
140,1362667187.34,0.0,0.0
141,1362667187.34,0.0,0.0
142,1362667187.373,0.0,0.0
143,1362667187.373,0.0,0.0
144,1362667187.374,0.0,0.0
145,1362667187.376,0.0,0.0
146,1362667187.376,0.0,0.0
147,1362667187.378,0.0,0.0
148,1362667187.379,0.0,0.0
149,1362667187.378,0.0,0.0
150,1362667187.387,0.0,0.0
151,1362667187.389,0.0,0.0
152,1362667187.39,0.0,0.0
153,1362667187.391,0.0,0.0
154,1362667187.424,0.0,0.0
155,1362667187.425,0.0,0.0
156,1362667187.426,0.0,0.0
157,1362667187.428,0.0,0.0
158,1362667187.429,0.0,0.0
159,1362667187.431,0.0,0.0
160,1362667187.431,0.0,0.0
161,1362667187.435,0.0,0.0
162,1362667187.435,0.0,0.0
163,1362667187.443,0.0,0.0
164,1362667187.444,0.0,0.0
165,1362667187.444,0.0,0.0
166,1362667187.445,0.0,0.0
167,1362667187.472,0.0,0.0
168,1362667187.477,0.0,0.0
169,1362667187.474,0.0,0.0
170,1362667187.477,0.0,0.0
171,1362667187.472,0.0,0.0
172,1362667187.48,0.0,0.0
173,1362667187.484,0.0,0.0
174,1362667187.485,0.0,0.0
175,1362667187.484,0.0,0.0
176,1362667187.49,0.0,0.0
177,1362667187.497,0.0,0.0
178,1362667187.532,0.0,0.0
179,1362667187.532,0.0,0.0
180,1362667187.535,0.0,0.0
181,1362667187.536,0.0,0.0
182,1362667187.536,0.0,0.0
183,1362667187.538,0.0,0.0
184,1362667187.54,0.0,0.0
185,1362667187.54,0.0,0.0
186,1362667187.544,0.0,0.0
187,1362667187.545,0.0,0.0
188,1362667187.552,0.0,0.0
189,1362667187.552,0.0,0.0
190,1362667187.553,0.0,0.0
191,1362667187.567,0.0,0.0
192,1362667187.572,0.0,0.0
193,1362667187.572,0.0,0.0
194,1362667187.624,0.0,0.0
195,1362667187.625,0.0,0.0
196,1362667187.626,0.0,0.0
197,1362667187.627,0.0,0.0
198,1362667187.629,0.0,0.0
199,1362667187.63,0.0,0.0
200,1362667187.634,0.0,0.0
201,1362667187.635,0.0,0.0
202,1362667187.635,0.0,0.0
203,1362667187.636,0.0,0.0
204,1362667187.637,0.0,0.0
205,1362667187.637,0.0,0.0
206,1362667187.638,0.0,0.0
207,1362667187.639,0.0,0.0
208,1362667187.64,0.0,0.0
209,1362667187.673,0.0,0.0
210,1362667187.673,0.0,0.0
211,1362667187.675,0.0,0.0
212,1362667187.678,0.0,0.0
213,1362667187.68,0.0,0.0
214,1362667187.681,0.0,0.0
215,1362667187.681,0.0,0.0
216,1362667187.684,0.0,0.0
217,1362667187.685,0.0,0.0
218,1362667187.691,0.0,0.0
219,1362667187.696,0.0,0.0
220,1362667187.696,0.0,0.0
221,1362667187.702,0.0,0.0
222,1362667187.736,0.0,0.0
223,1362667187.739,0.0,0.0
224,1362667187.738,0.0,0.0
225,1362667187.748,0.0,0.0
226,1362667187.751,0.0,0.0
227,1362667187.749,0.0,0.0
228,1362667187.751,0.0,0.0
229,1362667187.75,0.0,0.0
230,1362667187.754,0.0,0.0
231,1362667187.787,0.0,0.0
232,1362667187.791,0.0,0.0
233,1362667187.791,0.0,0.0
234,1362667187.791,0.0,0.0
235,1362667187.796,0.0,0.0
236,1362667187.797,0.0,0.0
237,1362667187.831,0.0,0.0
238,1362667187.831,0.0,0.0
239,1362667187.835,0.0,0.0
240,1362667187.835,0.0,0.0
241,1362667187.835,0.0,0.0
242,1362667187.837,0.0,0.0
243,1362667187.837,0.0,0.0
244,1362667187.837,0.0,0.0
245,1362667187.839,0.0,0.0
246,1362667187.84,0.0,0.0
247,1362667187.84,0.0,0.0
248,1362667187.874,0.0,0.0
249,1362667187.877,0.0,0.0
250,1362667187.876,0.0,0.0
251,1362667187.878,0.0,0.0
252,1362667187.879,0.0,0.0
253,1362667187.879,0.0,0.0
254,1362667187.881,0.0,0.0
255,1362667187.884,0.0,0.0
256,1362667187.885,0.0,0.0
257,1362667187.884,0.0,0.0
258,1362667187.886,0.0,0.0
