,timestamp,vehicle_speed,instantaneous_mpg
0,1362667353.126,0.0,0.0
1,1362667353.127,0.0,0.0
2,1362667353.131,0.0,0.0
3,1362667353.165,0.0,0.0
4,1362667353.166,0.0,0.0
5,1362667353.167,0.0,0.0
6,1362667353.169,0.0,0.0
7,1362667353.169,0.0,0.0
8,1362667353.171,0.0,0.0
9,1362667353.174,0.0,0.0
10,1362667353.177,0.0,0.0
11,1362667353.177,0.0,0.0
12,1362667353.177,0.0,0.0
13,1362667353.184,0.0,0.0
14,1362667353.191,0.0,0.0
15,1362667353.191,0.0,0.0
16,1362667353.202,0.0,0.0
17,1362667353.202,0.0,0.0
18,1362667353.235,0.0,0.0
19,1362667353.237,0.0,0.0
20,1362667353.236,0.0,0.0
21,1362667353.247,0.0,0.0
22,1362667353.247,0.0,0.0
23,1362667353.277,0.0,0.0
24,1362667353.279,0.0,0.0
25,1362667353.279,0.0,0.0
26,1362667353.282,0.0,0.0
27,1362667353.284,0.0,0.0
28,1362667353.283,0.0,0.0
29,1362667353.318,0.0,0.0
30,1362667353.318,0.0,0.0
31,1362667353.345,0.0,0.0
32,1362667353.346,0.0,0.0
33,1362667353.348,0.0,0.0
34,1362667353.348,0.0,0.0
35,1362667353.348,0.0,0.0
36,1362667353.35,0.0,0.0
37,1362667353.351,0.0,0.0
38,1362667353.385,0.0,0.0
39,1362667353.385,0.0,0.0
40,1362667353.385,0.0,0.0
41,1362667353.387,0.0,0.0
42,1362667353.387,0.0,0.0
43,1362667353.388,0.0,0.0
44,1362667353.389,0.0,0.0
45,1362667353.39,0.0,0.0
46,1362667353.39,0.0,0.0
47,1362667353.392,0.0,0.0
48,1362667353.392,0.0,0.0
49,1362667353.393,0.0,0.0
50,1362667353.395,0.0,0.0
51,1362667353.43,0.0,0.0
52,1362667353.43,0.0,0.0
53,1362667353.43,0.0,0.0
54,1362667353.432,0.0,0.0
55,1362667353.434,0.0,0.0
56,1362667353.434,0.0,0.0
57,1362667353.437,0.0,0.0
58,1362667353.437,0.0,0.0
59,1362667353.437,0.0,0.0
60,1362667353.44,0.0,0.0
61,1362667353.441,0.0,0.0
62,1362667353.441,0.0,0.0
63,1362667353.448,0.0,0.0
64,1362667353.449,0.0,0.0
65,1362667353.453,0.0,0.0
66,1362667353.462,0.0,0.0
67,1362667353.497,0.0,0.0
68,1362667353.497,0.0,0.0
69,1362667353.497,0.0,0.0
70,1362667353.5,0.0,0.0
71,1362667353.499,0.0,0.0
72,1362667353.502,0.0,0.0
73,1362667353.508,0.0,0.0
74,1362667353.51,0.0,0.0
75,1362667353.511,0.0,0.0
76,1362667353.511,0.0,0.0
77,1362667353.51,0.0,0.0
78,1362667353.544,0.0,0.0
79,1362667353.547,0.0,0.0
80,1362667353.548,0.0,0.0
81,1362667353.549,0.0,0.0
82,1362667353.552,0.0,0.0
83,1362667353.553,0.0,0.0
84,1362667353.553,0.0,0.0
85,1362667353.561,0.0,0.0
86,1362667353.569,0.0,0.0
87,1362667353.57,0.0,0.0
88,1362667353.578,0.0,0.0
89,1362667353.586,0.0,0.0
90,1362667353.586,0.0,0.0
91,1362667353.586,0.0,0.0
92,1362667353.619,0.0,0.0
93,1362667353.622,0.0,0.0
94,1362667353.623,0.0,0.0
95,1362667353.624,0.0,0.0
96,1362667353.658,0.0,0.0
97,1362667353.659,0.0,0.0
98,1362667353.66,0.0,0.0
99,1362667353.663,0.0,0.0
100,1362667353.659,0.0,0.0
101,1362667353.665,0.0,0.0
102,1362667353.667,0.0,0.0
103,1362667353.668,0.0,0.0
104,1362667353.667,0.0,0.0
105,1362667353.701,0.0,0.0
106,1362667353.701,0.0,0.0
107,1362667353.705,0.0,0.0
108,1362667353.705,0.0,0.0
109,1362667353.706,0.0,0.0
110,1362667353.708,0.0,0.0
111,1362667353.708,0.0,0.0
112,1362667353.712,0.0,0.0
113,1362667353.712,0.0,0.0
114,1362667353.719,0.0,0.0
115,1362667353.719,0.0,0.0
116,1362667353.723,0.0,0.0
117,1362667353.723,0.0,0.0
118,1362667353.757,0.0,0.0
119,1362667353.757,0.0,0.0
120,1362667353.759,0.0,0.0
121,1362667353.762,0.0,0.0
122,1362667353.763,0.0,0.0
123,1362667353.762,0.0,0.0
124,1362667353.765,0.0,0.0
125,1362667353.767,0.0,0.0
126,1362667353.772,0.0,0.0
127,1362667353.774,0.0,0.0
128,1362667353.776,0.0,0.0
129,1362667353.809,0.0,0.0
130,1362667353.809,0.0,0.0
131,1362667353.812,0.0,0.0
132,1362667353.812,0.0,0.0
133,1362667353.814,0.0,0.0
134,1362667353.814,0.0,0.0
135,1362667353.817,0.0,0.0
136,1362667353.817,0.0,0.0
137,1362667353.82,0.0,0.0
138,1362667353.821,0.0,0.0
139,1362667353.821,0.0,0.0
140,1362667353.858,0.0,0.0
141,1362667353.859,0.0,0.0
142,1362667353.861,0.0,0.0
143,1362667353.862,0.0,0.0
144,1362667353.864,0.0,0.0
145,1362667353.865,0.0,0.0
146,1362667353.866,0.0,0.0
147,1362667353.871,0.0,0.0
148,1362667353.871,0.0,0.0
149,1362667353.872,0.0,0.0
150,1362667353.902,0.0,0.0
151,1362667353.902,0.0,0.0
152,1362667353.902,0.0,0.0
153,1362667353.906,0.0,0.0
154,1362667353.906,0.0,0.0
155,1362667353.906,0.0,0.0
156,1362667353.948,0.0,0.0
157,1362667353.949,0.0,0.0
158,1362667353.95,0.0,0.0
159,1362667353.951,0.0,0.0
160,1362667353.951,0.0,0.0
161,1362667353.953,0.0,0.0
162,1362667353.953,0.0,0.0
163,1362667353.953,0.0,0.0
164,1362667353.958,0.0,0.0
165,1362667353.959,0.0,0.0
166,1362667353.959,0.0,0.0
167,1362667353.965,0.0,0.0
168,1362667353.971,0.0,0.0
169,1362667354.004,0.0,0.0
170,1362667354.004,0.0,0.0
171,1362667354.006,0.0,0.0
172,1362667354.008,0.0,0.0
173,1362667354.01,0.0,0.0
174,1362667354.011,0.0,0.0
175,1362667354.011,0.0,0.0
176,1362667354.014,0.0,0.0
177,1362667354.014,0.0,0.0
178,1362667354.025,0.0,0.0
179,1362667354.025,0.0,0.0
180,1362667354.067,0.0,0.0
181,1362667354.069,0.0,0.0
182,1362667354.07,0.0,0.0
183,1362667354.072,0.0,0.0
184,1362667354.073,0.0,0.0
185,1362667354.075,0.0,0.0
186,1362667354.076,0.0,0.0
187,1362667354.078,0.0,0.0
188,1362667354.079,0.0,0.0
189,1362667354.081,0.0,0.0
190,1362667354.082,0.0,0.0
191,1362667354.083,0.0,0.0
192,1362667354.085,0.0,0.0
193,1362667354.086,0.0,0.0
194,1362667354.087,0.0,0.0
195,1362667354.088,0.0,0.0
196,1362667354.092,0.0,0.0
197,1362667354.095,0.0,0.0
198,1362667354.095,0.0,0.0
199,1362667354.13,0.0,0.0
200,1362667354.13,0.0,0.0
201,1362667354.131,0.0,0.0
202,1362667354.132,0.0,0.0
203,1362667354.134,0.0,0.0
204,1362667354.134,0.0,0.0
205,1362667354.138,0.0,0.0
206,1362667354.139,0.0,0.0
207,1362667354.139,0.0,0.0
208,1362667354.181,0.0,0.0
209,1362667354.183,0.0,0.0
210,1362667354.182,0.0,0.0
211,1362667354.182,0.0,0.0
212,1362667354.184,0.0,0.0
213,1362667354.186,0.0,0.0
214,1362667354.186,0.0,0.0
215,1362667354.185,0.0,0.0
216,1362667354.196,0.0,0.0
217,1362667354.197,0.0,0.0
218,1362667354.198,0.0,0.0
219,1362667354.23,0.0,0.0
220,1362667354.23,0.0,0.0
221,1362667354.231,0.0,0.0
222,1362667354.233,0.0,0.0
223,1362667354.236,0.0,0.0
224,1362667354.236,0.0,0.0
225,1362667354.242,0.0,0.0
226,1362667354.243,0.0,0.0
227,1362667354.277,0.0,0.0
228,1362667354.279,0.0,0.0
229,1362667354.28,0.0,0.0
230,1362667354.29,0.0,0.0
231,1362667354.293,0.0,0.0
232,1362667354.295,0.0,0.0
233,1362667354.297,0.0,0.0
234,1362667354.298,0.0,0.0
235,1362667354.3,0.0,0.0
236,1362667354.301,0.0,0.0
237,1362667354.303,0.0,0.0
238,1362667354.309,0.0,0.0
239,1362667354.326,0.0,0.0
240,1362667354.326,0.0,0.0
241,1362667354.328,0.0,0.0
242,1362667354.328,0.0,0.0
243,1362667354.328,0.0,0.0
244,1362667354.329,0.0,0.0
245,1362667354.33,0.0,0.0
246,1362667354.331,0.0,0.0
247,1362667354.333,0.0,0.0
248,1362667354.338,0.0,0.0
249,1362667354.339,0.0,0.0
250,1362667354.375,0.0,0.0
251,1362667354.375,0.0,0.0
252,1362667354.378,0.0,0.0
253,1362667354.378,0.0,0.0
254,1362667354.378,0.0,0.0
255,1362667354.415,0.0,0.0
256,1362667354.414,0.0,0.0
257,1362667354.417,0.0,0.0
258,1362667354.419,0.0,0.0
259,1362667354.42,0.0,0.0
260,1362667354.422,0.0,0.0
261,1362667354.423,0.0,0.0
262,1362667354.424,0.0,0.0
263,1362667354.426,0.0,0.0
264,1362667354.427,0.0,0.0
265,1362667354.428,0.0,0.0
266,1362667354.43,0.0,0.0
267,1362667354.431,0.0,0.0
268,1362667354.44,0.0,0.0
269,1362667354.473,0.0,0.0
270,1362667354.474,0.0,0.0
271,1362667354.476,0.0,0.0
272,1362667354.477,0.0,0.0
273,1362667354.479,0.0,0.0
274,1362667354.479,0.0,0.0
275,1362667354.48,0.0,0.0
276,1362667354.481,0.0,0.0
277,1362667354.483,0.0,0.0
278,1362667354.484,0.0,0.0
279,1362667354.487,0.0,0.0
280,1362667354.52,0.0,0.0
281,1362667354.524,0.0,0.0
282,1362667354.524,0.0,0.0
283,1362667354.523,0.0,0.0
284,1362667354.527,0.0,0.0
285,1362667354.526,0.0,0.0
286,1362667354.529,0.0,0.0
287,1362667354.533,0.0,0.0
288,1362667354.567,0.0,0.0
289,1362667354.568,0.0,0.0
290,1362667354.568,0.0,0.0
291,1362667354.568,0.0,0.0
292,1362667354.569,0.0,0.0
293,1362667354.57,0.0,0.0
294,1362667354.571,0.0,0.0
295,1362667354.573,0.0,0.0
296,1362667354.573,0.0,0.0
297,1362667354.578,0.0,0.0
298,1362667354.582,0.0,0.0
299,1362667354.581,0.0,0.0
300,1362667354.583,0.0,0.0
301,1362667354.587,0.0,0.0
302,1362667354.596,0.0,0.0
303,1362667354.596,0.0,0.0
304,1362667354.631,0.0,0.0
305,1362667354.633,0.0,0.0
306,1362667354.634,0.0,0.0
307,1362667354.634,0.0,0.0
308,1362667354.637,0.0,0.0
309,1362667354.638,0.0,0.0
310,1362667354.639,0.0,0.0
311,1362667354.639,0.0,0.0
312,1362667354.646,0.0,0.0
313,1362667354.646,0.0,0.0
314,1362667354.649,0.0,0.0
315,1362667354.682,0.0,0.0
316,1362667354.685,0.0,0.0
317,1362667354.686,0.0,0.0
318,1362667354.687,0.0,0.0
319,1362667354.72,0.0,0.0
320,1362667354.723,0.0,0.0
321,1362667354.724,0.0,0.0
322,1362667354.727,0.0,0.0
323,1362667354.725,0.0,0.0
324,1362667354.726,0.0,0.0
325,1362667354.728,0.0,0.0
326,1362667354.73,0.0,0.0
327,1362667354.731,0.0,0.0
328,1362667354.733,0.0,0.0
329,1362667354.734,0.0,0.0
330,1362667354.766,0.0,0.0
331,1362667354.767,0.0,0.0
332,1362667354.769,0.0,0.0
333,1362667354.769,0.0,0.0
334,1362667354.771,0.0,0.0
335,1362667354.774,0.0,0.0
336,1362667354.775,0.0,0.0
337,1362667354.775,0.0,0.0
338,1362667354.775,0.0,0.0
339,1362667354.778,0.0,0.0
340,1362667354.785,0.0,0.0
341,1362667354.787,0.0,0.0
342,1362667354.789,0.0,0.0
343,1362667354.795,0.0,0.0
344,1362667354.824,0.0,0.0
345,1362667354.828,0.0,0.0
346,1362667354.829,0.0,0.0
347,1362667354.831,0.0,0.0
348,1362667354.831,0.0,0.0
349,1362667354.832,0.0,0.0
350,1362667354.833,0.0,0.0
351,1362667354.833,0.0,0.0
352,1362667354.835,0.0,0.0
353,1362667354.836,0.0,0.0
354,1362667354.841,0.0,0.0
355,1362667354.848,0.0,0.0
356,1362667354.856,0.0,0.0
357,1362667354.858,0.0,0.0
358,1362667354.919,0.0,0.0
359,1362667354.922,0.0,0.0
360,1362667354.922,0.0,0.0
361,1362667354.923,0.0,0.0
362,1362667354.926,0.0,0.0
363,1362667354.928,0.0,0.0
364,1362667354.931,0.0,0.0
365,1362667354.931,0.0,0.0
366,1362667354.933,0.0,0.0
367,1362667354.952,0.0,0.0
368,1362667354.952,0.0,0.0
369,1362667354.955,0.0,0.0
370,1362667354.956,0.0,0.0
371,1362667354.957,0.0,0.0
372,1362667354.958,0.0,0.0
373,1362667354.958,0.0,0.0
374,1362667354.959,0.0,0.0
375,1362667354.96,0.0,0.0
376,1362667354.961,0.0,0.0
377,1362667354.962,0.0,0.0
378,1362667354.965,0.0,0.0
379,1362667354.988,0.0,0.0
380,1362667354.989,0.0,0.0
381,1362667354.992,0.0,0.0
382,1362667354.993,0.0,0.0
383,1362667354.994,0.0,0.0
384,1362667355.008,0.0,0.0
385,1362667355.01,0.0,0.0
